team1_recent_wins,team1_recent_losses,team1_recent_win_pct,team1_recent_avg_margin,team1_recent_matches,team2_recent_wins,team2_recent_losses,team2_recent_win_pct,team2_recent_avg_margin,team2_recent_matches,form_win_pct_diff,team1_season_matches_played,team1_season_wins,team1_season_losses,team1_season_points,team1_season_win_pct,team2_season_matches_played,team2_season_wins,team2_season_losses,team2_season_points,team2_season_win_pct,points_diff,h2h_matches,h2h_win_pct_team1,h2h_win_pct_team2,venue_avg_first_innings_runs,team1_venue_win_pct,team2_venue_win_pct,venue_win_pct_diff,toss_winner_is_team1,toss_decision_bat,team1_top_batter_form_avg,team1_top_bowler_form_avg,team2_top_batter_form_avg,team2_top_bowler_form_avg,match_number_in_season,team1_won,winner,match_id,date,team1,team2
1,4,0.2,90.0,5,3,2,0.6,66.67,5,-0.39999999999999997,14,3,11,6,0.2143,16,9,7,18,0.5625,-12,19,0.5789,0.3684,163.7608695652174,0.6,0.3636,0.2364,1,1,146.18,135.45,125.33,142.6,30,0,Delhi Capitals,1254105,2021-09-22,Sunrisers Hyderabad,Delhi Capitals
2,3,0.4,55.0,5,2,3,0.4,70.0,5,0.0,14,7,7,14,0.5,17,9,8,18,0.5294,-4,28,0.7857,0.2143,159.0,0.5,1.0,-0.5,0,0,113.65,169.43,88.01,96.13,31,0,Kolkata Knight Riders,1254096,2021-09-23,Mumbai Indians,Kolkata Knight Riders
2,3,0.4,50.5,5,4,1,0.8,44.25,5,-0.4,15,9,6,18,0.6,16,11,5,22,0.6875,-4,26,0.3462,0.6538,159.03571428571428,0.4,0.25,0.15000000000000002,0,0,124.58,117.01,101.96,89.33,31,0,Chennai Super Kings,1254113,2021-09-24,Royal Challengers Bengaluru,Chennai Super Kings
3,2,0.6,73.33,5,3,2,0.6,39.0,5,0.0,16,9,7,18,0.5625,14,5,9,10,0.3571,8,23,0.4783,0.5217,159.0,0.5,0.5,0.0,0,0,130.34,142.6,107.17,58.93,30,1,Delhi Capitals,1254097,2021-09-25,Delhi Capitals,Rajasthan Royals
2,3,0.4,62.0,5,1,4,0.2,90.0,5,0.2,14,6,8,12,0.4286,14,3,11,6,0.2143,6,17,0.2941,0.7059,159.03571428571428,0.8,0.4,0.4,0,0,123.06,141.23,134.0,120.78,28,1,Punjab Kings,1254107,2021-09-25,Punjab Kings,Sunrisers Hyderabad
3,2,0.6,70.0,5,4,1,0.8,54.75,5,-0.20000000000000007,17,9,8,18,0.5294,16,11,5,22,0.6875,-4,23,0.3478,0.6522,159.0,1.0,0.5,0.5,1,1,88.01,103.8,104.04,104.73,33,0,Chennai Super Kings,1254098,2021-09-26,Kolkata Knight Riders,Chennai Super Kings
1,4,0.2,1.0,5,2,3,0.4,55.0,5,-0.2,15,9,6,18,0.6,14,7,7,14,0.5,4,28,0.3571,0.6071,163.7608695652174,0.4444,0.3333,0.11110000000000003,0,0,120.53,117.68,116.58,169.43,29,1,Royal Challengers Bengaluru,1254108,2021-09-26,Royal Challengers Bengaluru,Mumbai Indians
3,2,0.6,39.0,5,0,5,0.0,0.0,5,0.6,14,5,9,10,0.3571,14,3,11,6,0.2143,4,14,0.5,0.5,163.7608695652174,0.25,0.5455,-0.2955,1,1,107.14,58.93,126.06,128.2,28,0,Sunrisers Hyderabad,1254100,2021-09-27,Rajasthan Royals,Sunrisers Hyderabad
4,1,0.8,63.25,5,3,2,0.6,70.0,5,0.20000000000000007,16,9,7,18,0.5625,17,9,8,18,0.5294,0,26,0.4231,0.5385,159.03571428571428,0.8,0.25,0.55,0,0,126.82,142.6,88.01,110.98,33,0,Kolkata Knight Riders,1254092,2021-09-28,Delhi Capitals,Kolkata Knight Riders
2,3,0.4,19.5,5,2,3,0.4,55.0,5,0.0,14,6,8,12,0.4286,14,7,7,14,0.5,-2,27,0.4444,0.5185,159.0,0.5,0.0,0.5,0,0,120.09,141.35,117.86,169.43,28,0,Mumbai Indians,1254099,2021-09-28,Punjab Kings,Mumbai Indians
2,3,0.4,28.5,5,2,3,0.4,27.5,5,0.0,14,5,9,10,0.3571,15,9,6,18,0.6,-8,23,0.4348,0.4783,163.7608695652174,0.2222,0.5,-0.2778,0,0,110.81,58.93,112.5,133.07,29,0,Royal Challengers Bengaluru,1254103,2021-09-29,Rajasthan Royals,Royal Challengers Bengaluru
1,4,0.2,70.0,5,4,1,0.8,42.5,5,-0.6000000000000001,14,3,11,6,0.2143,16,11,5,22,0.6875,-16,15,0.2667,0.7333,159.03571428571428,0.3333,0.4,-0.06670000000000004,0,0,135.27,120.5,105.29,60.71,30,0,Chennai Super Kings,1254091,2021-09-30,Sunrisers Hyderabad,Chennai Super Kings
3,2,0.6,63.33,5,2,3,0.4,19.5,5,0.19999999999999996,17,9,8,18,0.5294,14,6,8,12,0.4286,6,28,0.6786,0.3214,163.7608695652174,0.5,0.4444,0.05559999999999998,0,0,88.01,126.45,120.05,134.04,31,0,Punjab Kings,1254102,2021-10-01,Kolkata Knight Riders,Punjab Kings
2,3,0.4,50.0,5,4,1,0.8,63.25,5,-0.4,14,7,7,14,0.5,16,9,7,18,0.5625,-4,29,0.5517,0.4483,159.03571428571428,0.5,0.6667,-0.16669999999999996,0,0,119.77,169.43,120.15,142.6,30,0,Delhi Capitals,1254112,2021-10-02,Mumbai Indians,Delhi Capitals
4,1,0.8,40.0,5,2,3,0.4,28.5,5,0.4,16,11,5,22,0.6875,14,5,9,10,0.3571,12,24,0.625,0.375,159.0,1.0,0.0,1.0,0,0,111.23,143.85,102.49,58.93,30,0,Rajasthan Royals,1254089,2021-10-02,Chennai Super Kings,Rajasthan Royals
2,3,0.4,62.0,5,2,3,0.4,27.5,5,0.0,15,9,6,18,0.6,14,6,8,12,0.4286,6,27,0.4444,0.5556,159.03571428571428,0.3333,0.8333,-0.5,1,1,112.51,148.77,116.77,156.85,29,1,Royal Challengers Bengaluru,1254090,2021-10-03,Royal Challengers Bengaluru,Punjab Kings
1,4,0.2,70.0,5,3,2,0.6,63.33,5,-0.39999999999999997,14,3,11,6,0.2143,17,9,8,18,0.5294,-12,20,0.35,0.6,163.7608695652174,0.5833,0.4,0.18330000000000002,1,1,125.45,112.68,88.01,133.68,31,0,Kolkata Knight Riders,1254109,2021-10-03,Sunrisers Hyderabad,Kolkata Knight Riders
4,1,0.8,40.0,5,4,1,0.8,55.75,5,0.0,16,11,5,22,0.6875,16,9,7,18,0.5625,4,24,0.625,0.375,163.7608695652174,0.7,0.4167,0.28329999999999994,0,0,100.49,143.54,121.38,142.6,32,0,Delhi Capitals,1254110,2021-10-04,Chennai Super Kings,Delhi Capitals
2,3,0.4,36.0,5,1,4,0.2,60.0,5,0.2,14,5,9,10,0.3571,14,7,7,14,0.5,-4,23,0.4783,0.5217,159.03571428571428,0.5,0.4,0.09999999999999998,0,0,103.8,58.93,116.98,169.43,28,0,Mumbai Indians,1254093,2021-10-05,Rajasthan Royals,Mumbai Indians
1,4,0.2,70.0,5,3,2,0.6,43.33,5,-0.39999999999999997,14,3,11,6,0.2143,15,9,6,18,0.6,-12,18,0.5,0.4444,159.0,0.5,0.0,0.5,0,0,113.11,105.53,108.87,171.27,29,1,Sunrisers Hyderabad,1254095,2021-10-06,Sunrisers Hyderabad,Royal Challengers Bengaluru
3,2,0.6,46.67,5,2,3,0.4,27.5,5,0.19999999999999996,16,11,5,22,0.6875,14,6,8,12,0.4286,10,24,0.625,0.3333,163.7608695652174,0.6364,0.5,0.13639999999999997,0,0,96.8,150.76,114.46,164.73,30,0,Punjab Kings,1254094,2021-10-07,Chennai Super Kings,Punjab Kings
3,2,0.6,53.33,5,1,4,0.2,70.0,5,0.39999999999999997,17,9,8,18,0.5294,14,5,9,10,0.3571,8,23,0.5217,0.3913,159.03571428571428,0.4,0.4,0.0,0,0,87.62,134.15,103.97,58.93,31,1,Kolkata Knight Riders,1254106,2021-10-07,Kolkata Knight Riders,Rajasthan Royals
4,1,0.8,45.75,5,3,2,0.6,43.33,5,0.20000000000000007,16,9,7,18,0.5625,15,9,6,18,0.6,0,26,0.3846,0.5385,163.7608695652174,0.4615,0.5455,-0.08399999999999996,0,0,114.56,142.6,113.69,163.98,31,0,Royal Challengers Bengaluru,1254101,2021-10-08,Delhi Capitals,Royal Challengers Bengaluru
2,3,0.4,70.0,5,2,3,0.4,37.0,5,0.0,14,7,7,14,0.5,14,3,11,6,0.2143,8,17,0.4706,0.4706,159.0,0.5,1.0,-0.5,1,1,116.12,169.43,108.94,113.14,28,1,Mumbai Indians,1254088,2021-10-08,Mumbai Indians,Sunrisers Hyderabad
3,2,0.6,34.33,5,2,3,0.4,40.0,5,0.19999999999999996,16,9,7,18,0.5625,16,11,5,22,0.6875,-4,25,0.4,0.6,163.7608695652174,0.4286,0.5833,-0.15470000000000006,0,0,112.28,142.6,90.99,150.53,32,0,Chennai Super Kings,1254114,2021-10-10,Delhi Capitals,Chennai Super Kings
4,1,0.8,50.0,5,3,2,0.6,58.67,5,0.20000000000000007,15,9,6,18,0.6,17,9,8,18,0.5294,0,28,0.4643,0.5357,159.03571428571428,0.4286,0.5,-0.07140000000000002,1,1,96.15,171.41,89.03,111.21,32,0,Kolkata Knight Riders,1254115,2021-10-11,Royal Challengers Bengaluru,Kolkata Knight Riders
2,3,0.4,35.0,5,4,1,0.8,54.0,5,-0.4,16,9,7,18,0.5625,17,9,8,18,0.5294,0,27,0.4074,0.5556,159.03571428571428,0.7143,0.5714,0.14290000000000003,0,0,113.19,142.6,89.03,141.18,33,0,Kolkata Knight Riders,1254116,2021-10-13,Delhi Capitals,Kolkata Knight Riders
2,3,0.4,50.0,5,4,1,0.8,54.0,5,-0.4,16,11,5,22,0.6875,17,9,8,18,0.5294,4,24,0.6667,0.3333,163.7608695652174,0.6154,0.5,0.11539999999999995,0,0,93.67,127.2,89.03,126.06,33,1,Chennai Super Kings,1254117,2021-10-15,Chennai Super Kings,Kolkata Knight Riders
2,3,0.4,33.5,5,4,1,0.8,54.0,5,-0.4,14,4,10,8,0.2857,14,6,8,12,0.4286,-4,25,0.68,0.32,176.82692307692307,0.8,0.0,0.8,0,0,95.26,141.94,88.45,141.31,28,0,Kolkata Knight Riders,1304047,2022-03-26,Chennai Super Kings,Kolkata Knight Riders
3,2,0.6,48.67,5,3,2,0.6,38.33,5,0.0,16,9,7,18,0.5625,14,7,7,14,0.5,4,28,0.4643,0.5357,170.7,0.5,0.5,0.0,0,0,99.16,179.31,123.3,133.53,30,0,Punjab Kings,1304049,2022-03-27,Royal Challengers Bengaluru,Punjab Kings
3,2,0.6,60.67,5,2,3,0.4,35.0,5,0.19999999999999996,14,4,10,8,0.2857,14,7,7,14,0.5,-6,30,0.5333,0.4667,177.41176470588235,1.0,0.5,0.5,0,0,109.23,169.43,117.22,142.6,28,0,Delhi Capitals,1304048,2022-03-27,Mumbai Indians,Delhi Capitals
0,0,0.5,0.0,0,0,0,0.5,0.0,0,0.0,15,9,6,18,0.6,16,12,4,24,0.75,-6,0,0.5,0.5,176.82692307692307,0.5,0.5,0.0,0,0,0.0,0.0,0.0,0.0,31,0,Gujarat Titans,1304050,2022-03-28,Lucknow Super Giants,Gujarat Titans
1,4,0.2,70.0,5,2,3,0.4,37.0,5,-0.2,17,10,7,20,0.5882,14,6,8,12,0.4286,8,15,0.4667,0.5333,171.46153846153845,0.5,0.5,0.0,0,0,105.92,58.93,110.42,120.12,31,1,Rajasthan Royals,1304051,2022-03-29,Rajasthan Royals,Sunrisers Hyderabad
4,1,0.8,54.0,5,2,3,0.4,38.0,5,0.4,14,6,8,12,0.4286,16,9,7,18,0.5625,-6,29,0.5517,0.4483,170.7,0.5,0.0,0.5,0,0,89.1,141.43,102.76,201.83,30,0,Royal Challengers Bengaluru,1304052,2022-03-30,Kolkata Knight Riders,Royal Challengers Bengaluru
2,3,0.4,33.5,5,0,1,0.0,0.0,1,0.4,14,4,10,8,0.2857,15,9,6,18,0.6,-10,0,0.5,0.5,177.41176470588235,0.0,0.5,-0.5,0,0,102.42,150.02,105.67,97.72,29,0,Lucknow Super Giants,1304053,2022-03-31,Chennai Super Kings,Lucknow Super Giants
3,2,0.6,53.33,5,3,2,0.6,43.33,5,0.0,14,7,7,14,0.5,14,6,8,12,0.4286,2,29,0.3448,0.6552,176.82692307692307,0.3333,0.3333,0.0,0,0,120.2,118.32,92.27,134.08,28,0,Kolkata Knight Riders,1304054,2022-04-01,Punjab Kings,Kolkata Knight Riders
1,0,1.0,50.0,1,2,3,0.4,35.0,5,0.6,16,12,4,24,0.75,14,7,7,14,0.5,10,0,0.5,0.5,171.46153846153845,0.5,0.5,0.0,0,0,78.41,123.91,104.94,142.6,30,1,Gujarat Titans,1304056,2022-04-02,Gujarat Titans,Delhi Capitals
2,3,0.4,65.5,5,3,2,0.6,60.67,5,-0.19999999999999996,17,10,7,20,0.5882,14,4,10,8,0.2857,12,24,0.4583,0.5417,170.7,0.5,0.5,0.0,0,0,103.01,58.93,108.68,169.43,31,1,Rajasthan Royals,1304055,2022-04-02,Rajasthan Royals,Mumbai Indians
3,2,0.6,53.33,5,2,3,0.4,33.5,5,0.19999999999999996,14,7,7,14,0.5,14,4,10,8,0.2857,6,25,0.36,0.6,177.41176470588235,0.5,0.0,0.5,0,0,123.41,110.4,106.12,149.89,28,1,Punjab Kings,1304057,2022-04-03,Punjab Kings,Chennai Super Kings
1,1,0.5,60.0,2,1,4,0.2,4.0,5,0.3,15,9,6,18,0.6,14,6,8,12,0.4286,6,0,0.5,0.5,170.7,0.5,0.5,0.0,0,0,125.46,173.32,101.48,105.29,29,1,Lucknow Super Giants,1304058,2022-04-04,Lucknow Super Giants,Sunrisers Hyderabad
3,2,0.6,51.33,5,2,3,0.4,50.0,5,0.19999999999999996,17,10,7,20,0.5882,16,9,7,18,0.5625,2,24,0.4167,0.5,176.82692307692307,0.4,0.5,-0.09999999999999998,0,0,102.1,58.93,102.19,209.54,33,0,Royal Challengers Bengaluru,1304059,2022-04-05,Rajasthan Royals,Royal Challengers Bengaluru
2,3,0.4,61.0,5,3,2,0.6,50.0,5,-0.19999999999999996,14,4,10,8,0.2857,14,6,8,12,0.4286,-4,29,0.7586,0.2414,171.46153846153845,0.5,0.5,0.0,0,0,103.04,169.43,93.35,134.01,28,0,Kolkata Knight Riders,1304060,2022-04-06,Mumbai Indians,Kolkata Knight Riders
1,4,0.2,40.0,5,2,1,0.6667,36.0,3,-0.46669999999999995,14,7,7,14,0.5,15,9,6,18,0.6,-4,0,0.5,0.5,170.7,0.5,1.0,-0.5,0,0,104.95,142.6,132.66,180.49,29,0,Lucknow Super Giants,1304061,2022-04-07,Delhi Capitals,Lucknow Super Giants
3,2,0.6,54.67,5,2,0,1.0,32.0,2,-0.4,14,7,7,14,0.5,16,12,4,24,0.75,-10,0,0.5,0.5,177.41176470588235,1.0,0.5,0.5,0,0,118.51,110.26,102.14,195.64,30,0,Gujarat Titans,1304062,2022-04-08,Punjab Kings,Gujarat Titans
2,3,0.4,61.0,5,3,2,0.6,46.67,5,-0.19999999999999996,14,4,10,8,0.2857,16,9,7,18,0.5625,-10,29,0.5862,0.3793,171.46153846153845,0.0,0.5,-0.5,0,0,103.76,169.43,103.8,217.55,30,0,Royal Challengers Bengaluru,1304064,2022-04-09,Mumbai Indians,Royal Challengers Bengaluru
2,3,0.4,33.5,5,1,4,0.2,4.0,5,0.2,14,4,10,8,0.2857,14,6,8,12,0.4286,-4,16,0.75,0.25,170.7,0.5,0.0,0.5,0,0,103.69,156.82,94.83,120.87,28,0,Sunrisers Hyderabad,1304063,2022-04-09,Chennai Super Kings,Sunrisers Hyderabad
1,4,0.2,40.0,5,3,2,0.6,56.67,5,-0.39999999999999997,14,7,7,14,0.5,14,6,8,12,0.4286,2,28,0.3929,0.5714,177.41176470588235,1.0,0.5,0.5,0,0,108.62,142.6,92.74,111.88,28,1,Delhi Capitals,1304065,2022-04-10,Delhi Capitals,Kolkata Knight Riders
2,3,0.4,42.0,5,3,1,0.75,44.0,4,-0.35,17,10,7,20,0.5882,15,9,6,18,0.6,2,0,0.5,0.5,176.82692307692307,0.3333,0.0,0.3333,0,0,99.15,58.93,114.47,172.59,32,1,Rajasthan Royals,1304066,2022-04-10,Rajasthan Royals,Lucknow Super Giants
3,0,1.0,41.33,3,2,3,0.4,42.0,5,0.6,16,12,4,24,0.75,14,6,8,12,0.4286,12,0,0.5,0.5,170.7,0.5,0.5,0.0,0,0,107.08,164.4,96.56,120.54,30,0,Sunrisers Hyderabad,1304067,2022-04-11,Gujarat Titans,Sunrisers Hyderabad
1,4,0.2,27.0,5,3,2,0.6,46.67,5,-0.39999999999999997,14,4,10,8,0.2857,16,9,7,18,0.5625,-10,27,0.6667,0.3333,170.7,0.0,0.5,-0.5,0,0,95.18,148.74,105.86,224.75,30,1,Chennai Super Kings,1304068,2022-04-12,Chennai Super Kings,Royal Challengers Bengaluru
3,2,0.6,54.67,5,1,4,0.2,42.0,5,0.39999999999999997,14,7,7,14,0.5,14,4,10,8,0.2857,6,28,0.4286,0.5357,171.46153846153845,0.5,0.0,0.5,0,0,113.43,102.42,90.41,169.43,28,1,Punjab Kings,1304069,2022-04-13,Punjab Kings,Mumbai Indians
3,1,0.75,41.33,4,3,2,0.6,29.0,5,0.15000000000000002,16,12,4,24,0.75,17,10,7,20,0.5882,4,0,0.5,0.5,170.7,0.0,1.0,-1.0,0,0,103.49,156.51,95.71,58.93,33,1,Gujarat Titans,1304070,2022-04-14,Gujarat Titans,Rajasthan Royals
3,2,0.6,56.67,5,2,3,0.4,80.0,5,0.19999999999999996,14,6,8,12,0.4286,14,6,8,12,0.4286,0,21,0.619,0.3333,177.41176470588235,0.0,0.5,-0.5,0,0,97.99,119.71,101.44,120.91,28,0,Sunrisers Hyderabad,1304071,2022-04-15,Kolkata Knight Riders,Sunrisers Hyderabad
3,2,0.6,46.67,5,2,3,0.4,42.0,5,0.19999999999999996,16,9,7,18,0.5625,14,7,7,14,0.5,4,27,0.5556,0.3704,176.82692307692307,0.6667,0.6667,0.0,0,0,105.41,224.62,112.66,142.6,30,1,Royal Challengers Bengaluru,1304073,2022-04-16,Royal Challengers Bengaluru,Delhi Capitals
3,2,0.6,44.0,5,0,5,0.0,0.0,5,0.6,15,9,6,18,0.6,14,4,10,8,0.2857,10,0,0.5,0.5,177.41176470588235,1.0,0.5,0.5,0,0,113.85,187.91,90.91,169.43,29,1,Lucknow Super Giants,1304072,2022-04-16,Lucknow Super Giants,Mumbai Indians
1,4,0.2,23.0,5,4,1,0.8,40.25,5,-0.6000000000000001,14,4,10,8,0.2857,16,12,4,24,0.75,-16,0,0.5,0.5,171.46153846153845,0.5,1.0,-0.5,0,0,93.09,170.9,135.66,180.4,30,0,Gujarat Titans,1304075,2022-04-17,Chennai Super Kings,Gujarat Titans
3,2,0.6,38.67,5,3,2,0.6,76.67,5,0.0,14,7,7,14,0.5,14,6,8,12,0.4286,2,18,0.3333,0.6667,170.7,1.0,0.6667,0.33330000000000004,0,0,121.93,102.7,107.36,128.34,28,0,Sunrisers Hyderabad,1304074,2022-04-17,Punjab Kings,Sunrisers Hyderabad
3,2,0.6,29.0,5,2,3,0.4,55.0,5,0.19999999999999996,17,10,7,20,0.5882,14,6,8,12,0.4286,8,24,0.375,0.5417,177.41176470588235,0.5,0.0,0.5,0,0,96.25,58.93,96.24,119.88,31,1,Rajasthan Royals,1304076,2022-04-18,Rajasthan Royals,Kolkata Knight Riders
4,1,0.8,39.0,5,4,1,0.8,37.5,5,0.0,16,9,7,18,0.5625,15,9,6,18,0.6,0,0,0.5,0.5,170.7,0.3333,1.0,-0.6667000000000001,0,0,105.95,254.47,111.89,217.86,31,1,Royal Challengers Bengaluru,1304077,2022-04-19,Royal Challengers Bengaluru,Lucknow Super Giants
2,3,0.4,33.0,5,2,3,0.4,42.0,5,0.0,14,7,7,14,0.5,14,7,7,14,0.5,0,28,0.5357,0.4286,177.41176470588235,0.5,1.0,-0.5,0,0,135.31,102.7,121.69,142.6,28,0,Delhi Capitals,1304078,2022-04-20,Punjab Kings,Delhi Capitals
0,5,0.0,0.0,5,1,4,0.2,23.0,5,-0.2,14,4,10,8,0.2857,14,4,10,8,0.2857,0,32,0.5938,0.4062,170.7,0.0,0.5,-0.5,0,0,90.39,169.43,98.25,178.58,28,0,Chennai Super Kings,1304079,2022-04-21,Mumbai Indians,Chennai Super Kings
3,2,0.6,11.0,5,2,3,0.4,67.0,5,0.19999999999999996,17,10,7,20,0.5882,14,7,7,14,0.5,6,24,0.5,0.5,176.82692307692307,0.4286,0.5,-0.07140000000000002,0,0,94.39,58.93,120.18,142.6,31,1,Rajasthan Royals,1304080,2022-04-22,Rajasthan Royals,Delhi Capitals
4,1,0.8,35.25,5,2,3,0.4,55.0,5,0.4,16,12,4,24,0.75,14,6,8,12,0.4286,12,0,0.5,0.5,170.7,0.5,0.0,0.5,1,1,145.43,202.2,97.65,134.66,30,1,Gujarat Titans,1304081,2022-04-23,Gujarat Titans,Kolkata Knight Riders
4,1,0.8,36.0,5,4,1,0.8,75.0,5,0.0,16,9,7,18,0.5625,14,6,8,12,0.4286,6,19,0.4211,0.5263,177.41176470588235,0.5,1.0,-0.5,0,0,104.27,246.72,103.73,136.16,30,0,Sunrisers Hyderabad,1304082,2022-04-23,Royal Challengers Bengaluru,Sunrisers Hyderabad
3,2,0.6,30.0,5,0,5,0.0,0.0,5,0.6,15,9,6,18,0.6,14,4,10,8,0.2857,10,1,1.0,0.0,176.82692307692307,0.0,0.5,-0.5,0,0,111.31,202.36,87.44,169.43,29,1,Lucknow Super Giants,1304083,2022-04-24,Lucknow Super Giants,Mumbai Indians
2,3,0.4,33.0,5,2,3,0.4,26.5,5,0.0,14,7,7,14,0.5,14,4,10,8,0.2857,6,26,0.3846,0.5769,176.82692307692307,0.25,0.6667,-0.41669999999999996,0,0,137.81,87.5,103.22,171.12,28,1,Punjab Kings,1304084,2022-04-25,Punjab Kings,Chennai Super Kings
3,2,0.6,8.33,5,3,2,0.6,34.67,5,0.0,17,10,7,20,0.5882,16,9,7,18,0.5625,2,25,0.4,0.52,171.46153846153845,1.0,1.0,0.0,0,0,96.14,58.93,101.05,246.72,33,1,Rajasthan Royals,1304085,2022-04-26,Rajasthan Royals,Royal Challengers Bengaluru
5,0,1.0,78.0,5,4,1,0.8,33.75,5,0.19999999999999996,14,6,8,12,0.4286,16,12,4,24,0.75,-12,1,1.0,0.0,176.82692307692307,0.5,1.0,-0.5,0,0,107.85,144.06,145.61,194.88,30,0,Gujarat Titans,1304086,2022-04-27,Sunrisers Hyderabad,Gujarat Titans
1,4,0.2,50.0,5,2,3,0.4,67.0,5,-0.2,14,6,8,12,0.4286,14,7,7,14,0.5,-2,29,0.5517,0.4138,176.82692307692307,0.5,0.4,0.09999999999999998,0,0,96.72,104.41,121.91,142.6,28,0,Delhi Capitals,1304087,2022-04-28,Kolkata Knight Riders,Delhi Capitals
3,2,0.6,38.0,5,2,3,0.4,11.5,5,0.19999999999999996,15,9,6,18,0.6,14,7,7,14,0.5,4,0,0.5,0.5,171.46153846153845,0.5,1.0,-0.5,0,0,117.63,194.6,133.4,72.3,29,1,Lucknow Super Giants,1304088,2022-04-29,Lucknow Super Giants,Punjab Kings
2,3,0.4,17.0,5,4,1,0.8,31.25,5,-0.4,16,9,7,18,0.5625,16,12,4,24,0.75,-6,0,0.5,0.5,177.41176470588235,0.0,1.0,-1.0,1,1,97.62,223.92,134.56,193.92,32,0,Gujarat Titans,1304089,2022-04-30,Royal Challengers Bengaluru,Gujarat Titans
4,1,0.8,13.5,5,0,5,0.0,0.0,5,0.8,17,10,7,20,0.5882,14,4,10,8,0.2857,12,25,0.48,0.52,170.7,0.5,0.0,0.5,0,0,96.4,58.93,89.23,169.43,31,0,Mumbai Indians,1304090,2022-04-30,Rajasthan Royals,Mumbai Indians
3,2,0.6,24.67,5,3,2,0.6,58.0,5,0.0,15,9,6,18,0.6,14,7,7,14,0.5,4,1,1.0,0.0,176.82692307692307,0.3333,0.5,-0.16670000000000001,1,1,120.21,163.61,122.75,142.6,29,1,Lucknow Super Giants,1304091,2022-05-01,Lucknow Super Giants,Delhi Capitals
2,3,0.4,26.5,5,4,1,0.8,77.5,5,-0.4,14,4,10,8,0.2857,14,6,8,12,0.4286,-4,17,0.7059,0.2941,171.46153846153845,0.0,0.0,0.0,0,0,100.62,163.03,108.3,135.66,28,1,Chennai Super Kings,1304092,2022-05-01,Chennai Super Kings,Sunrisers Hyderabad
3,2,0.6,17.0,5,0,5,0.0,0.0,5,0.6,17,10,7,20,0.5882,14,6,8,12,0.4286,8,25,0.4,0.52,176.82692307692307,0.5,0.4,0.09999999999999998,0,0,98.38,58.93,96.72,112.11,31,0,Kolkata Knight Riders,1304093,2022-05-02,Rajasthan Royals,Kolkata Knight Riders
5,0,1.0,37.0,5,2,3,0.4,11.5,5,0.6,16,12,4,24,0.75,14,7,7,14,0.5,10,1,1.0,0.0,170.7,0.6667,0.5,0.16669999999999996,1,1,135.84,185.55,142.96,72.46,30,0,Punjab Kings,1304094,2022-05-03,Gujarat Titans,Punjab Kings
2,3,0.4,17.0,5,3,2,0.6,22.0,5,-0.19999999999999996,16,9,7,18,0.5625,14,4,10,8,0.2857,10,28,0.3214,0.6786,171.46153846153845,0.5,0.5,0.0,0,0,98.3,208.37,101.4,155.77,30,1,Royal Challengers Bengaluru,1304095,2022-05-04,Royal Challengers Bengaluru,Chennai Super Kings
2,3,0.4,65.0,5,3,2,0.6,76.67,5,-0.19999999999999996,14,7,7,14,0.5,14,6,8,12,0.4286,2,20,0.4,0.55,177.41176470588235,1.0,1.0,0.0,0,0,126.74,142.6,114.44,121.03,28,1,Delhi Capitals,1304096,2022-05-05,Delhi Capitals,Sunrisers Hyderabad
1,4,0.2,50.0,5,4,1,0.8,37.0,5,-0.6000000000000001,14,4,10,8,0.2857,16,12,4,24,0.75,-16,0,0.5,0.5,177.41176470588235,0.3333,1.0,-0.6667000000000001,0,0,85.67,169.43,134.27,177.95,30,1,Mumbai Indians,1304097,2022-05-06,Mumbai Indians,Gujarat Titans
4,1,0.8,20.0,5,1,4,0.2,70.0,5,0.6000000000000001,15,9,6,18,0.6,14,6,8,12,0.4286,6,0,0.5,0.5,171.46153846153845,1.0,1.0,0.0,0,0,126.87,103.66,93.44,97.28,29,1,Lucknow Super Giants,1304099,2022-05-07,Lucknow Super Giants,Kolkata Knight Riders
2,3,0.4,45.5,5,3,2,0.6,17.0,5,-0.19999999999999996,14,7,7,14,0.5,17,10,7,20,0.5882,-6,23,0.3913,0.5652,176.82692307692307,0.4,0.4444,-0.044399999999999995,1,1,148.93,72.46,99.2,58.93,31,0,Rajasthan Royals,1304098,2022-05-07,Punjab Kings,Rajasthan Royals
2,3,0.4,15.5,5,2,3,0.4,80.0,5,0.0,16,9,7,18,0.5625,14,6,8,12,0.4286,6,20,0.4,0.55,176.82692307692307,0.75,0.0,0.75,1,1,94.81,208.22,116.09,135.97,30,1,Royal Challengers Bengaluru,1304100,2022-05-08,Royal Challengers Bengaluru,Sunrisers Hyderabad
2,3,0.4,21.5,5,3,2,0.6,50.33,5,-0.19999999999999996,14,4,10,8,0.2857,14,7,7,14,0.5,-6,26,0.6154,0.3846,170.7,0.6667,0.0,0.6667,0,0,98.69,141.28,118.25,142.6,28,1,Chennai Super Kings,1304101,2022-05-08,Chennai Super Kings,Delhi Capitals
1,4,0.2,70.0,5,2,3,0.4,27.5,5,-0.2,14,6,8,12,0.4286,14,4,10,8,0.2857,4,30,0.2667,0.7333,170.7,0.0,0.3333,-0.3333,0,0,90.81,104.66,87.83,169.43,28,1,Kolkata Knight Riders,1304102,2022-05-09,Kolkata Knight Riders,Mumbai Indians
